system,language,granularity,ref_grade,ref_clusters,ref_entities,axis,technique,metric,value,projection,source,tier
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:add_target,advisory,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:add_target,advisory_runs,4,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:add_target,advisory_runs,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:add_target,drift,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:add_target,drift,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:add_target,findings,4,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:add_target,findings,4,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:add_target,fp,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:add_target,fp,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:add_target,gap,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:add_target,gap,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:add_target,mutations_silent,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:add_target,mutations_silent,4,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:add_target,n,4,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:add_target,n,4,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:add_target,silent,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:add_target,silent,4,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:merge_targets,advisory,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:merge_targets,advisory,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:merge_targets,advisory_runs,3,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:merge_targets,advisory_runs,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:merge_targets,drift,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:merge_targets,drift,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:merge_targets,findings,21,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:merge_targets,findings,21,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:merge_targets,fp,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:merge_targets,fp,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:merge_targets,gap,21,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:merge_targets,gap,21,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:merge_targets,mutations_silent,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:merge_targets,mutations_silent,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:merge_targets,n,3,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:merge_targets,n,3,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:merge_targets,silent,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:merge_targets,silent,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:remove_dep,advisory,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:remove_dep,advisory,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:remove_dep,advisory_runs,4,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:remove_dep,advisory_runs,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:remove_dep,drift,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:remove_dep,drift,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:remove_dep,findings,4,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:remove_dep,findings,4,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:remove_dep,fp,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:remove_dep,fp,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:remove_dep,gap,4,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:remove_dep,gap,4,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:remove_dep,mutations_silent,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:remove_dep,mutations_silent,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:remove_dep,n,4,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:remove_dep,n,4,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:remove_dep,silent,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:remove_dep,silent,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:remove_target,advisory,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:remove_target,advisory,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:remove_target,advisory_runs,4,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:remove_target,advisory_runs,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:remove_target,drift,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:remove_target,drift,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:remove_target,findings,11,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:remove_target,findings,11,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:remove_target,fp,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:remove_target,fp,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:remove_target,gap,11,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:remove_target,gap,11,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:remove_target,mutations_silent,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:remove_target,mutations_silent,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:remove_target,n,4,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:remove_target,n,4,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:remove_target,silent,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:remove_target,silent,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:rename_target,advisory,4,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:rename_target,advisory,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:rename_target,advisory_runs,4,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:rename_target,advisory_runs,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:rename_target,drift,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:rename_target,drift,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:rename_target,findings,26,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:rename_target,findings,26,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:rename_target,fp,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:rename_target,fp,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:rename_target,gap,22,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:rename_target,gap,22,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:rename_target,mutations_silent,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:rename_target,mutations_silent,4,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:rename_target,n,4,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:rename_target,n,4,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:rename_target,silent,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,lose_l0:rename_target,silent,4,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10,advisory,13,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10,advisory,13,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10,advisory_runs,23,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10,advisory_runs,23,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10,drift,56,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10,drift,56,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10,findings,74,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10,findings,74,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10,fp,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10,fp,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10,gap,5,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10,gap,5,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10,mutations_silent,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10,mutations_silent,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10,n,23,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10,n,23,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10,silent,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10,silent,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:add_forbidden_dep,advisory,8,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:add_forbidden_dep,advisory,8,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:add_forbidden_dep,advisory_runs,4,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:add_forbidden_dep,advisory_runs,4,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:add_forbidden_dep,drift,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:add_forbidden_dep,drift,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:add_forbidden_dep,findings,8,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:add_forbidden_dep,findings,8,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:add_forbidden_dep,fp,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:add_forbidden_dep,fp,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:add_forbidden_dep,gap,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:add_forbidden_dep,gap,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:add_forbidden_dep,mutations_silent,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:add_forbidden_dep,mutations_silent,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:add_forbidden_dep,n,4,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:add_forbidden_dep,n,4,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:add_forbidden_dep,silent,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:add_forbidden_dep,silent,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:add_target,advisory,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:add_target,advisory,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:add_target,advisory_runs,4,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:add_target,advisory_runs,4,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:add_target,drift,4,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:add_target,drift,4,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:add_target,findings,4,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:add_target,findings,4,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:add_target,fp,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:add_target,fp,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:add_target,gap,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:add_target,gap,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:add_target,mutations_silent,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:add_target,mutations_silent,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:add_target,n,4,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:add_target,n,4,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:add_target,silent,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:add_target,silent,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:merge_targets,advisory,1,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:merge_targets,advisory,1,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:merge_targets,advisory_runs,3,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:merge_targets,advisory_runs,3,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:merge_targets,drift,17,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:merge_targets,drift,17,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:merge_targets,findings,21,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:merge_targets,findings,21,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:merge_targets,fp,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:merge_targets,fp,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:merge_targets,gap,3,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:merge_targets,gap,3,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:merge_targets,mutations_silent,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:merge_targets,mutations_silent,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:merge_targets,n,3,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:merge_targets,n,3,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:merge_targets,silent,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:merge_targets,silent,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:remove_dep,advisory,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:remove_dep,advisory,0,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:remove_dep,advisory_runs,4,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:remove_dep,advisory_runs,4,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:remove_dep,drift,3,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:remove_dep,drift,3,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:remove_dep,findings,4,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:remove_dep,findings,4,combined-prefix,mutation/combined-prefix.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:remove_dep,fp,0,combined,mutation/combined.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-comb,starve_l0_10:remove_dep,fp,0,combined-prefix,mutation/combined-prefix.json,oss
